,State,County,County Population,Household Income,Cancer,Percent Adult Smokers,Percent Uninsured,Lung Cancer Case Count,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10
198,Georgia,Sumter,31232.0,34017.0,Lung and Bronchus,20.0,21.0,118.0,218,26,1,0,0,0,101,0,0,245,0,0,0
199,Georgia,Walker,68218.0,39078.0,Lung and Bronchus,17.0,20.0,379.0,267,78,0,3,0,0,174,0,0,0,0,348,0
200,Georgia,Washington,20635.0,36137.0,Lung and Bronchus,19.0,20.0,89.0,108,10,1,0,0,0,105,0,0,0,0,119,0
201,Georgia,Wilkinson,9326.0,34512.0,Lung and Bronchus,18.0,20.0,59.0,98,17,1,1,0,0,151,0,0,0,0,117,0
202,Hawaii,Hawaii,194190.0,51887.0,Lung and Bronchus,18.0,11.0,579.0,1,54,128,181,1,1,337,0,0,0,353,13,0
203,Hawaii,Honolulu,991788.0,73985.0,Lung and Bronchus,13.0,7.0,2864.0,353,13,0,0,0,0,60,0,1,282,0,62,21
204,Hawaii,Kauai,70475.0,58883.0,Lung and Bronchus,13.0,9.0,184.0,356,2,0,0,0,0,54,0,58,0,4,296,0
205,Hawaii,Maui,163019.0,64916.0,Lung and Bronchus,13.0,9.0,447.0,348,17,1,0,0,0,130,0,0,0,0,366,0
206,Idaho,Ada,426236.0,57908.0,Lung and Bronchus,15.0,15.0,1101.0,283,76,7,0,0,0,116,0,24,270,0,62,10
207,Idaho,Bannock,83347.0,44324.0,Lung and Bronchus,16.0,16.0,154.0,317,49,0,0,0,0,84,0,0,0,80,249,37
208,Idaho,Benewah,9118.0,46277.0,Lung and Bronchus,17.0,22.0,46.0,257,101,7,1,0,0,170,0,0,0,0,366,0
209,Idaho,Blaine,21482.0,63490.0,Lung and Bronchus,14.0,25.0,39.0,98,15,0,0,0,0,92,0,0,0,0,113,0
210,Idaho,Boise,6824.0,50874.0,Lung and Bronchus,16.0,21.0,35.0,309,48,5,1,0,0,155,0,0,0,0,363,0
211,Idaho,Bonner,41585.0,45193.0,Lung and Bronchus,17.0,21.0,191.0,337,29,0,0,0,0,81,0,0,0,0,309,57
212,Idaho,Bonneville,108623.0,51440.0,Lung and Bronchus,14.0,18.0,187.0,301,23,0,0,0,0,65,0,0,0,0,324,0
213,Idaho,Canyon,203143.0,43489.0,Lung and Bronchus,18.0,21.0,558.0,256,106,4,0,0,0,117,0,0,0,0,346,20
214,Idaho,Custer,4140.0,42704.0,Lung and Bronchus,16.0,22.0,16.0,104,8,3,1,0,0,165,0,0,0,0,116,0
215,Idaho,Idaho,16215.0,39551.0,Lung and Bronchus,17.0,22.0,69.0,319,47,0,0,0,0,80,0,0,30,0,336,0
216,Idaho,Jerome,22818.0,46513.0,Lung and Bronchus,20.0,27.0,58.0,199,0,0,0,0,0,42,0,0,0,0,199,0
217,Idaho,Kootenai,147326.0,49061.0,Lung and Bronchus,17.0,19.0,593.0,325,26,0,0,0,0,83,0,0,0,0,351,0
218,Idaho,Latah,38411.0,43482.0,Lung and Bronchus,16.0,16.0,90.0,268,2,0,0,0,0,58,0,0,0,0,270,0
219,Idaho,Lemhi,7726.0,37869.0,Lung and Bronchus,19.0,20.0,36.0,230,105,26,3,0,0,158,0,0,0,0,364,0
220,Idaho,Nez Perce,40007.0,46214.0,Lung and Bronchus,16.0,16.0,189.0,328,36,2,0,0,0,141,0,0,0,0,366,0
221,Idaho,Shoshone,12390.0,36577.0,Lung and Bronchus,18.0,17.0,94.0,245,116,5,0,0,0,150,0,0,0,0,364,2
222,Idaho,Twin Falls,80914.0,44236.0,Lung and Bronchus,19.0,21.0,218.0,348,4,0,0,0,0,64,0,0,0,0,352,0
223,Idaho,Valley,9826.0,49380.0,Lung and Bronchus,14.0,19.0,33.0,327,21,0,0,0,0,88,0,0,0,0,348,0
224,Illinois,Adams,66988.0,46061.0,Lung and Bronchus,16.0,11.0,333.0,199,15,0,0,0,0,80,0,0,214,0,0,0
225,Illinois,Champaign,207133.0,47966.0,Lung and Bronchus,17.0,13.0,499.0,302,64,0,0,0,0,100,0,0,265,0,101,0
226,Illinois,Clark,16180.0,50645.0,Lung and Bronchus,15.0,12.0,88.0,175,27,1,0,0,0,101,0,0,203,0,0,0
227,Illinois,Cook,5246456.0,55058.0,Lung and Bronchus,16.0,18.0,16642.0,179,169,16,2,0,0,169,0,59,132,0,160,15
228,Illinois,DuPage,932708.0,80037.0,Lung and Bronchus,12.0,11.0,2643.0,194,38,9,0,0,0,136,0,0,178,0,63,0
229,Illinois,Effingham,34320.0,52578.0,Lung and Bronchus,15.0,10.0,139.0,181,33,0,0,0,0,93,0,0,214,0,0,0
230,Illinois,Hamilton,8296.0,49790.0,Lung and Bronchus,17.0,13.0,54.0,227,58,0,0,0,0,100,0,0,170,0,115,0
231,Illinois,Jersey,22571.0,52493.0,Lung and Bronchus,15.0,10.0,107.0,234,56,5,0,0,0,150,0,0,183,0,112,0
232,Illinois,Jo Daviess,22254.0,51282.0,Lung and Bronchus,14.0,13.0,127.0,331,18,1,0,0,0,108,0,0,350,0,0,0
233,Illinois,Kane,527306.0,72131.0,Lung and Bronchus,14.0,16.0,1298.0,305,45,8,0,0,0,140,0,0,310,0,48,0
234,Illinois,Lake,705186.0,78001.0,Lung and Bronchus,14.0,13.0,2031.0,306,32,8,0,0,0,140,0,0,346,0,0,0
235,Illinois,McHenry,307283.0,76856.0,Lung and Bronchus,16.0,11.0,959.0,307,49,6,0,0,0,129,0,0,217,0,145,0
236,Illinois,McLean,174061.0,60460.0,Lung and Bronchus,16.0,9.0,486.0,309,56,1,0,0,0,108,0,0,294,0,72,0
237,Illinois,Macon,108350.0,47575.0,Lung and Bronchus,17.0,11.0,701.0,293,72,1,0,0,0,123,0,0,181,29,156,0
238,Illinois,Macoupin,46453.0,48544.0,Lung and Bronchus,15.0,12.0,299.0,341,21,0,0,0,0,97,0,0,203,159,0,0
239,Illinois,Madison,266560.0,54375.0,Lung and Bronchus,17.0,10.0,1365.0,241,116,9,0,0,0,129,0,0,203,1,161,1
240,Illinois,Monroe,33722.0,73684.0,Lung and Bronchus,13.0,8.0,117.0,245,0,0,0,0,0,29,0,0,0,245,0,0
241,Illinois,Peoria,187319.0,52448.0,Lung and Bronchus,16.0,11.0,934.0,275,89,2,0,0,0,108,0,0,192,4,170,0
242,Illinois,Randolph,32869.0,47862.0,Lung and Bronchus,17.0,11.0,174.0,240,54,1,0,0,0,119,0,0,170,0,125,0
243,Illinois,Rock Island,146063.0,48024.0,Lung and Bronchus,16.0,13.0,634.0,307,35,1,0,0,0,108,0,0,306,0,37,0
244,Illinois,Sangamon,198997.0,55371.0,Lung and Bronchus,16.0,10.0,1008.0,319,44,1,0,0,0,105,0,0,323,0,41,0
245,Illinois,Tazewell,135707.0,60490.0,Lung and Bronchus,15.0,10.0,735.0,210,22,4,0,0,0,141,0,0,0,236,0,0
246,Illinois,Wabash,11549.0,49385.0,Lung and Bronchus,16.0,12.0,56.0,359,5,0,0,0,0,74,0,0,0,364,0,0
247,Illinois,Will,685419.0,75176.0,Lung and Bronchus,15.0,11.0,2119.0,283,81,1,0,0,0,105,0,0,195,0,170,0
248,Illinois,Winnebago,288542.0,47708.0,Lung and Bronchus,17.0,13.0,1259.0,316,35,3,0,0,0,105,0,0,314,0,40,0
249,Indiana,Allen,365918.0,48651.0,Lung and Bronchus,20.0,17.0,1292.0,264,91,3,0,0,0,119,0,0,149,0,209,0
250,Indiana,Bartholomew,80217.0,54101.0,Lung and Bronchus,19.0,15.0,353.0,286,75,5,0,0,0,105,0,6,139,0,221,0
251,Indiana,Boone,61915.0,68352.0,Lung and Bronchus,17.0,11.0,202.0,143,35,3,0,0,0,126,0,0,181,0,0,0
252,Indiana,Brown,14962.0,52582.0,Lung and Bronchus,20.0,18.0,92.0,123,14,1,0,0,0,101,0,0,138,0,0,0
253,Indiana,Carroll,19923.0,55318.0,Lung and Bronchus,20.0,16.0,98.0,147,33,2,0,0,0,101,0,0,182,0,0,0
254,Indiana,Clark,114262.0,52050.0,Lung and Bronchus,20.0,16.0,599.0,266,92,7,0,0,0,143,0,0,157,0,208,0
255,Indiana,Daviess,32729.0,47670.0,Lung and Bronchus,21.0,21.0,126.0,351,3,0,0,0,0,82,0,0,0,354,0,0
256,Indiana,Delaware,117074.0,39449.0,Lung and Bronchus,23.0,16.0,573.0,192,37,1,0,0,0,115,0,0,156,0,74,0
257,Indiana,Dubois,42345.0,53211.0,Lung and Bronchus,17.0,14.0,144.0,104,23,0,0,0,0,73,0,0,0,0,125,2
258,Indiana,Elkhart,201971.0,50192.0,Lung and Bronchus,20.0,22.0,703.0,265,85,8,0,0,0,131,0,0,140,0,218,0
259,Indiana,Floyd,76179.0,53186.0,Lung and Bronchus,20.0,14.0,357.0,280,80,6,0,0,0,143,0,0,193,3,170,0
260,Indiana,Fountain,16658.0,45168.0,Lung and Bronchus,19.0,15.0,87.0,175,0,0,0,0,0,30,0,0,0,175,0,0
261,Indiana,Gibson,33759.0,46466.0,Lung and Bronchus,19.0,13.0,158.0,353,10,3,0,0,0,115,0,0,0,366,0,0
262,Indiana,Greene,32726.0,41077.0,Lung and Bronchus,20.0,16.0,180.0,187,54,3,0,0,0,140,0,0,172,0,72,0
263,Indiana,Hamilton,302623.0,89861.0,Lung and Bronchus,13.0,10.0,591.0,271,85,3,0,0,0,115,0,0,120,0,239,0
264,Indiana,Hendricks,156056.0,70358.0,Lung and Bronchus,16.0,11.0,533.0,146,37,0,0,0,0,100,0,0,183,0,0,0
265,Indiana,Henry,48995.0,41955.0,Lung and Bronchus,22.0,16.0,259.0,106,13,0,0,0,0,65,0,0,0,0,119,0
266,Indiana,Howard,82982.0,47433.0,Lung and Bronchus,22.0,14.0,443.0,243,82,0,0,0,0,81,0,0,0,0,325,0
267,Indiana,Huntington,36706.0,49832.0,Lung and Bronchus,22.0,15.0,144.0,156,23,1,0,0,0,105,0,0,180,0,0,0
268,Indiana,Jackson,43705.0,48368.0,Lung and Bronchus,21.0,18.0,226.0,146,35,2,0,0,0,129,0,0,183,0,0,0
269,Indiana,Johnson,147538.0,58833.0,Lung and Bronchus,19.0,13.0,569.0,158,25,0,0,0,0,100,0,0,183,0,0,0
270,Indiana,Knox,37938.0,44077.0,Lung and Bronchus,20.0,17.0,189.0,313,42,4,0,0,0,119,0,0,359,0,0,0
271,Indiana,Lake,490228.0,50774.0,Lung and Bronchus,24.0,16.0,2039.0,258,102,5,0,1,0,217,1,16,113,7,221,8
272,Indiana,LaPorte,111444.0,46243.0,Lung and Bronchus,20.0,15.0,549.0,205,37,2,0,0,0,112,0,0,169,0,75,0
273,Indiana,Madison,130069.0,44730.0,Lung and Bronchus,22.0,16.0,673.0,273,85,0,0,0,0,97,0,0,136,0,222,0
274,Indiana,Marion,934243.0,42700.0,Lung and Bronchus,22.0,19.0,3627.0,206,149,11,0,0,0,143,0,4,138,1,221,2
275,Indiana,Monroe,143339.0,43841.0,Lung and Bronchus,20.0,16.0,396.0,338,16,0,0,0,0,61,0,0,0,0,354,0
276,Indiana,Morgan,69693.0,54849.0,Lung and Bronchus,19.0,14.0,358.0,337,28,1,0,0,0,105,0,0,183,183,0,0
277,Indiana,Perry,19454.0,44623.0,Lung and Bronchus,20.0,15.0,93.0,140,40,3,0,0,0,136,0,0,183,0,0,0
278,Indiana,Pike,12624.0,47217.0,Lung and Bronchus,19.0,15.0,75.0,360,3,0,0,0,0,72,0,0,0,363,0,0
279,Indiana,Porter,167076.0,63030.0,Lung and Bronchus,19.0,13.0,670.0,276,83,7,0,0,0,126,0,0,156,14,172,24
280,Indiana,Posey,25540.0,59975.0,Lung and Bronchus,18.0,11.0,112.0,148,32,1,0,0,0,112,0,0,181,0,0,0
281,Indiana,St. Joseph,267618.0,46388.0,Lung and Bronchus,21.0,17.0,990.0,258,98,8,0,0,0,119,0,19,146,0,199,0
282,Indiana,Shelby,44579.0,54831.0,Lung and Bronchus,21.0,16.0,244.0,153,29,1,0,0,0,101,0,0,183,0,0,0
283,Indiana,Spencer,20801.0,54468.0,Lung and Bronchus,18.0,15.0,102.0,98,20,0,0,0,0,77,0,0,0,0,118,0
284,Indiana,Tippecanoe,183074.0,46276.0,Lung and Bronchus,21.0,17.0,462.0,305,42,0,0,0,0,87,0,0,0,0,347,0
285,Indiana,Vanderburgh,182006.0,42622.0,Lung and Bronchus,20.0,15.0,874.0,271,89,4,0,0,0,140,2,3,209,0,150,0
286,Indiana,Vigo,108175.0,41260.0,Lung and Bronchus,24.0,16.0,507.0,236,122,7,1,0,0,153,0,0,126,29,211,0
287,Indiana,Wabash,32252.0,45151.0,Lung and Bronchus,19.0,16.0,142.0,309,33,5,0,0,0,115,0,0,347,0,0,0
288,Indiana,Warrick,61149.0,65793.0,Lung and Bronchus,17.0,12.0,251.0,183,55,4,1,0,0,151,0,0,183,60,0,0
289,Indiana,Wayne,67671.0,40929.0,Lung and Bronchus,22.0,17.0,350.0,363,2,1,0,0,0,106,0,0,0,366,0,0
290,Indiana,Whitley,33403.0,59266.0,Lung and Bronchus,18.0,14.0,157.0,308,48,0,0,0,0,76,0,14,0,0,342,0
291,Iowa,Black Hawk,132897.0,51331.0,Lung and Bronchus,17.0,10.0,511.0,272,91,1,0,0,0,118,0,0,0,0,364,0
292,Iowa,Bremer,24721.0,62438.0,Lung and Bronchus,15.0,7.0,85.0,196,17,0,0,0,0,80,0,0,213,0,0,0
293,Iowa,Cerro Gordo,43254.0,49569.0,Lung and Bronchus,17.0,9.0,234.0,346,4,0,0,0,0,59,0,0,0,0,0,350
294,Iowa,Clinton,48051.0,48528.0,Lung and Bronchus,18.0,8.0,219.0,176,189,1,0,0,0,108,0,0,71,2,293,0
295,Iowa,Delaware,17398.0,55958.0,Lung and Bronchus,16.0,10.0,56.0,113,15,0,0,0,0,79,0,0,0,0,105,23
296,Iowa,Harrison,14324.0,52824.0,Lung and Bronchus,17.0,9.0,70.0,188,24,0,0,0,0,84,0,0,212,0,0,0
297,Iowa,Johnson,142287.0,59946.0,Lung and Bronchus,17.0,10.0,310.0,305,61,0,0,0,0,100,0,0,0,0,363,3
298,Iowa,Lee,35286.0,44719.0,Lung and Bronchus,18.0,10.0,187.0,95,18,0,0,0,0,70,0,0,0,0,113,0
299,Iowa,Linn,217751.0,62700.0,Lung and Bronchus,16.0,8.0,818.0,274,90,2,0,0,0,106,0,0,118,19,227,2
300,Iowa,Montgomery,10421.0,42046.0,Lung and Bronchus,19.0,11.0,50.0,302,63,1,0,0,0,121,0,0,161,0,205,0
301,Iowa,Muscatine,42903.0,54441.0,Lung and Bronchus,18.0,10.0,156.0,276,90,0,0,0,0,95,0,0,0,15,350,1
302,Iowa,Palo Alto,9099.0,50600.0,Lung and Bronchus,16.0,9.0,53.0,306,58,1,1,0,0,154,0,0,149,0,214,3
303,Iowa,Polk,459862.0,61028.0,Lung and Bronchus,19.0,9.0,1519.0,312,53,1,0,0,0,138,0,8,137,0,219,2
304,Iowa,Pottawattamie,93128.0,51947.0,Lung and Bronchus,19.0,11.0,453.0,127,10,0,0,0,0,67,0,0,0,0,112,25
305,Iowa,Scott,171387.0,54959.0,Lung and Bronchus,18.0,9.0,621.0,131,233,2,0,0,0,112,0,0,71,0,218,77
306,Iowa,Story,94073.0,52128.0,Lung and Bronchus,17.0,9.0,222.0,198,14,0,0,0,0,77,0,0,212,0,0,0
307,Iowa,Van Buren,7468.0,42555.0,Lung and Bronchus,18.0,14.0,48.0,260,104,1,1,0,0,156,0,0,125,0,241,0
308,Iowa,Warren,47956.0,67342.0,Lung and Bronchus,15.0,7.0,157.0,203,9,0,0,0,0,71,0,0,212,0,0,0
309,Iowa,Woodbury,102271.0,45641.0,Lung and Bronchus,20.0,13.0,403.0,353,13,0,0,0,0,66,0,0,0,239,106,21
310,Kansas,Ford,34795.0,51144.0,Lung and Bronchus,19.0,21.0,52.0,360,6,0,0,0,0,67,0,0,0,0,0,366
311,Kansas,Johnson,574272.0,76104.0,Lung and Bronchus,13.0,10.0,1007.0,341,25,0,0,0,0,87,0,0,311,0,55,0
312,Kansas,Leavenworth,78797.0,65549.0,Lung and Bronchus,18.0,10.0,217.0,333,29,0,0,0,0,97,0,0,362,0,0,0
313,Kansas,Neosho,16416.0,41527.0,Lung and Bronchus,19.0,15.0,76.0,336,30,0,0,0,0,87,0,0,329,0,33,4
314,Kansas,Sedgwick,508803.0,51175.0,Lung and Bronchus,18.0,16.0,1186.0,310,55,0,1,0,0,195,0,13,269,0,43,41
315,Kansas,Shawnee,178406.0,52795.0,Lung and Bronchus,20.0,14.0,585.0,335,31,0,0,0,0,87,0,0,329,0,32,5
316,Kansas,Sherman,6110.0,43100.0,Lung and Bronchus,18.0,17.0,22.0,48,10,0,0,0,0,98,0,0,0,0,0,58
317,Kansas,Sumner,23528.0,52476.0,Lung and Bronchus,16.0,14.0,67.0,333,31,0,0,0,0,90,0,2,336,2,24,0
318,Kansas,Wyandotte,161636.0,37087.0,Lung and Bronchus,23.0,22.0,442.0,281,82,2,0,0,0,129,0,17,192,0,154,2
319,Kentucky,Bell,27778.0,24868.0,Lung and Bronchus,30.0,19.0,184.0,236,23,1,1,0,0,161,0,0,235,0,26,0
320,Kentucky,Boone,126413.0,66939.0,Lung and Bronchus,17.0,12.0,461.0,212,29,0,0,0,0,87,0,0,241,0,0,0
321,Kentucky,Boyd,48832.0,40224.0,Lung and Bronchus,24.0,16.0,308.0,261,103,2,0,0,0,126,0,8,128,1,227,2
322,Kentucky,Bullitt,77955.0,54924.0,Lung and Bronchus,20.0,14.0,428.0,202,33,1,0,0,0,122,0,0,236,0,0,0
323,Kentucky,Campbell,91833.0,52349.0,Lung and Bronchus,22.0,14.0,470.0,250,110,3,0,0,0,115,0,5,126,1,231,0
324,Kentucky,Carter,27223.0,34991.0,Lung and Bronchus,24.0,19.0,169.0,264,21,1,0,0,0,103,0,0,229,0,56,1
325,Kentucky,Christian,74250.0,36736.0,Lung and Bronchus,27.0,18.0,243.0,245,38,0,0,0,0,90,0,0,222,0,61,0
326,Kentucky,Daviess,98275.0,43390.0,Lung and Bronchus,21.0,14.0,620.0,235,129,1,1,0,0,156,0,0,79,1,286,0
327,Kentucky,Edmonson,12013.0,38544.0,Lung and Bronchus,21.0,22.0,96.0,304,31,0,0,0,0,97,1,0,312,2,20,0
328,Kentucky,Fayette,310797.0,48552.0,Lung and Bronchus,23.0,17.0,1089.0,296,66,0,0,0,0,93,0,30,204,0,128,0
329,Kentucky,Greenup,36308.0,42452.0,Lung and Bronchus,22.0,17.0,265.0,346,20,0,0,0,0,84,0,0,245,121,0,0
330,Kentucky,Hancock,8753.0,50358.0,Lung and Bronchus,22.0,14.0,41.0,200,39,3,0,0,0,126,0,0,242,0,0,0
331,Kentucky,Hardin,108266.0,50407.0,Lung and Bronchus,22.0,15.0,559.0,248,115,1,0,0,0,101,0,0,103,0,261,0
332,Kentucky,Henderson,46467.0,43040.0,Lung and Bronchus,25.0,15.0,270.0,246,116,4,0,0,0,112,0,0,111,0,255,0
333,Kentucky,Jefferson,760026.0,48264.0,Lung and Bronchus,22.0,16.0,3812.0,217,134,14,1,0,0,151,0,14,171,1,180,0
334,Kentucky,Jessamine,50815.0,51227.0,Lung and Bronchus,23.0,17.0,256.0,330,35,1,0,0,0,126,0,0,245,121,0,0
335,Kentucky,Livingston,9359.0,42892.0,Lung and Bronchus,22.0,19.0,75.0,221,38,1,0,0,0,115,0,0,240,0,0,20
336,Kentucky,McCracken,65316.0,41216.0,Lung and Bronchus,20.0,15.0,347.0,262,103,1,0,0,0,105,0,1,91,1,273,0
337,Kentucky,Madison,87340.0,44358.0,Lung and Bronchus,24.0,16.0,410.0,87,10,0,0,0,0,90,0,0,0,0,97,0
338,Kentucky,Morgan,13303.0,30872.0,Lung and Bronchus,30.0,19.0,77.0,331,32,2,0,0,0,112,0,0,365,0,0,0
339,Kentucky,Oldham,63490.0,92097.0,Lung and Bronchus,18.0,10.0,208.0,204,34,3,0,0,0,112,0,0,241,0,0,0
340,Kentucky,Perry,27597.0,31265.0,Lung and Bronchus,27.0,17.0,217.0,281,69,1,1,0,0,164,0,0,88,0,264,0
341,Kentucky,Pike,63034.0,32666.0,Lung and Bronchus,26.0,17.0,463.0,289,74,3,0,0,0,126,0,0,120,0,246,0
342,Kentucky,Pulaski,63825.0,32767.0,Lung and Bronchus,25.0,18.0,405.0,246,32,0,0,0,0,90,0,0,212,0,66,0
343,Kentucky,Simpson,17826.0,45269.0,Lung and Bronchus,23.0,16.0,93.0,217,25,1,0,0,0,101,0,0,243,0,0,0
344,Kentucky,Trigg,14142.0,44676.0,Lung and Bronchus,21.0,21.0,84.0,319,38,0,0,0,0,80,0,0,357,0,0,0
345,Kentucky,Warren,120460.0,48925.0,Lung and Bronchus,23.0,19.0,475.0,292,73,0,0,0,0,93,0,0,125,0,240,0
346,Kentucky,Washington,11959.0,39983.0,Lung and Bronchus,21.0,19.0,67.0,326,33,0,0,0,0,90,0,0,359,0,0,0
347,Louisiana,Ascension,117029.0,67299.0,Lung and Bronchus,19.0,15.0,330.0,337,24,4,0,0,0,112,0,10,355,0,0,0
348,Louisiana,Bossier,125064.0,51138.0,Lung and Bronchus,21.0,17.0,438.0,291,75,0,0,0,0,90,0,0,220,0,139,7
349,Louisiana,Caddo,252603.0,39812.0,Lung and Bronchus,23.0,19.0,1082.0,302,52,0,0,0,0,84,0,0,280,0,74,0
350,Louisiana,Calcasieu,197204.0,45979.0,Lung and Bronchus,25.0,19.0,737.0,239,126,1,0,0,0,112,0,1,112,7,246,0
351,Louisiana,East Baton Rouge,446042.0,46831.0,Lung and Bronchus,20.0,18.0,1180.0,208,153,5,0,0,0,146,0,4,106,0,253,3
352,Louisiana,Iberville,33327.0,47377.0,Lung and Bronchus,24.0,17.0,167.0,313,51,2,0,0,0,101,0,0,334,0,32,0
353,Louisiana,Jefferson,435716.0,47024.0,Lung and Bronchus,19.0,21.0,1716.0,317,48,1,0,0,0,126,0,6,308,0,52,0
354,Louisiana,Lafayette,235644.0,51340.0,Lung and Bronchus,23.0,18.0,746.0,292,74,0,0,0,0,90,0,0,262,0,104,0
355,Louisiana,Lafourche,98020.0,47382.0,Lung and Bronchus,20.0,20.0,352.0,333,33,0,0,0,0,93,0,0,297,0,69,0
356,Louisiana,Livingston,135751.0,58818.0,Lung and Bronchus,23.0,17.0,532.0,269,88,2,0,0,0,112,0,1,154,0,204,0
357,Louisiana,Orleans,384320.0,35468.0,Lung and Bronchus,23.0,20.0,1217.0,313,53,0,0,0,0,70,0,40,0,0,326,0
358,Louisiana,Ouachita,156325.0,40877.0,Lung and Bronchus,23.0,19.0,666.0,314,30,0,0,0,0,72,0,0,286,0,58,0
359,Louisiana,Pointe Coupee,22406.0,44469.0,Lung and Bronchus,21.0,20.0,91.0,346,19,0,0,0,0,100,0,0,365,0,0,0
360,Louisiana,Rapides,132488.0,40406.0,Lung and Bronchus,25.0,18.0,507.0,96,6,0,0,0,0,62,0,0,0,0,102,0
361,Louisiana,St. Bernard,44409.0,45615.0,Lung and Bronchus,24.0,21.0,194.0,263,94,9,0,0,0,123,0,0,190,65,111,0
362,Louisiana,St. James,21638.0,47477.0,Lung and Bronchus,21.0,17.0,87.0,347,19,0,0,0,0,84,0,0,366,0,0,0
363,Louisiana,St. John the Baptist,43745.0,47225.0,Lung and Bronchus,23.0,18.0,130.0,347,17,1,0,0,0,105,0,0,365,0,0,0
364,Louisiana,St. Martin,53315.0,46713.0,Lung and Bronchus,23.0,20.0,219.0,324,37,0,0,0,0,97,0,0,361,0,0,0
365,Louisiana,St. Tammany,245829.0,63441.0,Lung and Bronchus,19.0,17.0,942.0,330,32,1,0,0,0,119,0,0,276,0,87,0
366,Louisiana,Tangipahoa,127049.0,39927.0,Lung and Bronchus,23.0,21.0,470.0,110,7,0,0,0,0,60,0,0,0,0,117,0
367,Louisiana,Terrebonne,113328.0,49044.0,Lung and Bronchus,23.0,21.0,472.0,116,4,0,0,0,0,72,0,0,0,0,120,0
368,Louisiana,West Baton Rouge,25085.0,51550.0,Lung and Bronchus,21.0,16.0,111.0,295,69,2,0,0,0,112,0,14,184,3,165,0
369,Maine,Androscoggin,107440.0,46701.0,Lung and Bronchus,18.0,12.0,547.0,333,25,0,0,0,0,79,0,0,170,0,183,5
370,Maine,Aroostook,69447.0,36066.0,Lung and Bronchus,19.0,16.0,446.0,324,41,0,1,0,0,164,0,0,194,0,171,1
371,Maine,Cumberland,287797.0,61436.0,Lung and Bronchus,12.0,12.0,1177.0,334,32,0,0,0,0,97,0,12,262,0,88,4
372,Maine,Franklin,30296.0,41035.0,Lung and Bronchus,17.0,15.0,130.0,335,12,0,0,0,0,68,0,0,0,0,347,0
373,Maine,Hancock,54696.0,45807.0,Lung and Bronchus,18.0,16.0,296.0,342,22,2,0,0,0,122,0,0,331,0,35,0
374,Maine,Kennebec,121112.0,45556.0,Lung and Bronchus,21.0,13.0,608.0,295,14,0,0,0,0,84,0,76,206,0,25,2
375,Maine,Knox,39676.0,50002.0,Lung and Bronchus,14.0,16.0,235.0,171,9,1,0,0,0,122,0,0,181,0,0,0
376,Maine,Oxford,57238.0,40120.0,Lung and Bronchus,17.0,15.0,376.0,313,50,0,0,0,0,89,0,0,168,0,195,0
377,Maine,Penobscot,153414.0,42728.0,Lung and Bronchus,17.0,14.0,863.0,320,46,0,0,0,0,75,0,0,193,0,173,0
378,Maine,Washington,31808.0,38057.0,Lung and Bronchus,19.0,19.0,235.0,360,6,0,0,0,0,74,0,0,365,0,1,0
379,Maine,York,200710.0,55482.0,Lung and Bronchus,16.0,12.0,1056.0,258,23,2,0,0,0,108,0,0,236,47,0,0
380,Maryland,Anne Arundel,560133.0,86654.0,Lung and Bronchus,13.0,9.0,1967.0,185,74,8,0,0,0,140,0,0,206,0,59,2
381,Maryland,Baltimore,826925.0,67766.0,Lung and Bronchus,15.0,11.0,3288.0,236,108,17,4,1,0,204,0,31,240,0,95,0
382,Maryland,Calvert,90613.0,92446.0,Lung and Bronchus,14.0,8.0,303.0,165,46,3,0,0,0,115,0,0,214,0,0,0
383,Maryland,Carroll,167830.0,84500.0,Lung and Bronchus,13.0,8.0,599.0,167,41,4,0,0,0,122,0,0,212,0,0,0
384,Maryland,Cecil,102383.0,62198.0,Lung and Bronchus,16.0,10.0,502.0,266,83,9,1,0,0,154,0,0,197,0,162,0
385,Maryland,Charles,154747.0,86703.0,Lung and Bronchus,14.0,9.0,389.0,166,41,6,0,0,0,133,0,0,213,0,0,0
386,Maryland,Dorchester,32578.0,42279.0,Lung and Bronchus,17.0,13.0,161.0,303,60,3,0,0,0,122,0,0,270,0,96,0
387,Maryland,Frederick,243675.0,83698.0,Lung and Bronchus,12.0,9.0,628.0,151,57,3,0,0,0,122,0,0,211,0,0,0
388,Maryland,Garrett,29679.0,47441.0,Lung and Bronchus,15.0,13.0,98.0,322,42,0,0,0,0,97,0,1,296,0,67,0
389,Maryland,Harford,250105.0,79403.0,Lung and Bronchus,15.0,8.0,1035.0,257,90,11,1,0,0,154,0,0,196,0,163,0
390,Maryland,Howard,309284.0,106871.0,Lung and Bronchus,10.0,8.0,615.0,281,84,0,0,0,0,85,1,110,0,0,254,0
391,Maryland,Kent,19820.0,53288.0,Lung and Bronchus,14.0,14.0,91.0,286,67,4,0,0,0,150,0,0,198,0,159,0
392,Maryland,Montgomery,1030447.0,97279.0,Lung and Bronchus,8.0,12.0,1794.0,279,66,0,0,0,0,100,0,0,200,0,145,0
393,Maryland,Washington,149573.0,54606.0,Lung and Bronchus,17.0,11.0,651.0,265,82,4,0,0,0,112,0,0,174,0,177,0
